class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
PredicateUtils,asPredicate(transformer),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
PredicateUtils,asPredicate(transformer),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !args[0].apply(null) != null; ,AssertionRelation.UNEXPECTED,
PredicateUtils,nullIsExceptionPredicate(predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
PredicateUtils,nullIsExceptionPredicate(predicate),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
PredicateUtils,nullIsExceptionPredicate(predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !args[0] == null;,AssertionRelation.UNEXPECTED,
PredicateUtils,nullIsFalsePredicate(predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
PredicateUtils,nullIsFalsePredicate(predicate),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
PredicateUtils,nullIsFalsePredicate(predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !args[0].test(null);,AssertionRelation.UNEXPECTED,
PredicateUtils,nullIsTruePredicate(predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
PredicateUtils,nullIsTruePredicate(predicate),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
PredicateUtils,nullIsTruePredicate(predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] == null ? true : args[0].test(null));,AssertionRelation.UNEXPECTED,
PredicateUtils,transformedPredicate(transformer predicate),ConditionKind.PARAM,transformer,ConditionKind.PARAM,transformer,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
PredicateUtils,transformedPredicate(transformer predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
PredicateUtils,transformedPredicate(transformer predicate),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0] == null || args[1] == null;,AssertionRelation.IDENTICAL,
PredicateUtils,transformedPredicate(transformer predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !null;,AssertionRelation.UNEXPECTED,
