class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
CollectionUtils,containsAll(coll1 coll2),ConditionKind.PARAM,coll2,ConditionKind.PARAM,coll2,assert (args[1]==null) == false;,assert coll2 != null;,AssertionRelation.INCOMPARABLE,
CollectionUtils,containsAll(coll1 coll2),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert !coll2.isEmpty() && new java.util.HashSet(coll1).containsAll(new java.util.HashSet<>(coll2));,AssertionRelation.UNEXPECTED,
CollectionUtils,containsAny(coll1 coll2),ConditionKind.PARAM,coll1,ConditionKind.PARAM,coll1,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,containsAny(coll1 coll2),ConditionKind.PARAM,coll2,ConditionKind.PARAM,coll2,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,containsAny(coll1 coll2),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.isEmpty(args[0]) && !receiverObjectID.isEmpty(args[1]);,AssertionRelation.UNEXPECTED,
CollectionUtils,getCardinalityMap(coll),ConditionKind.PARAM,coll,ConditionKind.PARAM,coll,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,getCardinalityMap(coll),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == new java.util.HashMap<>();,AssertionRelation.UNEXPECTED,
CollectionUtils,isSubCollection(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,assert args[0] == null == false;,AssertionRelation.EQUIVALENT,
CollectionUtils,isSubCollection(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,assert args[1] == null == false;,AssertionRelation.EQUIVALENT,
CollectionUtils,isSubCollection(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert args[1].containsAll(args[0]);,AssertionRelation.UNEXPECTED,
CollectionUtils,isProperSubCollection(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,"assert !a.isEmpty() && all(e, a, p -> cardinality(p, b) <= a.size()) && exists(f, b, q -> cardinality(q, b) > cardinality(q, a));",AssertionRelation.UNSUPPORTED,'NoneType' object has no attribute 'sort'
CollectionUtils,isProperSubCollection(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,"assert all(e, a, p -> cardinality(p, b) <= a.size()) && exists(f, b, q -> cardinality(q, b) > cardinality(q, a));",AssertionRelation.UNSUPPORTED,'NoneType' object has no attribute 'sort'
CollectionUtils,isProperSubCollection(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,isEqualCollection(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,isEqualCollection(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,isEqualCollection(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert !args[0].isEmpty() && !args[1].isEmpty() && args[0].size() == args[1].size();,AssertionRelation.UNEXPECTED,
CollectionUtils,isEqualCollection(a b equator),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,,AssertionRelation.MISSING,
CollectionUtils,isEqualCollection(a b equator),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,,AssertionRelation.MISSING,
CollectionUtils,isEqualCollection(a b equator),ConditionKind.PARAM,equator,ConditionKind.PARAM,equator,,,AssertionRelation.EMPTY,
CollectionUtils,isEqualCollection(a b equator),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[2]==null;,assert args[2] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,isEqualCollection(a b equator),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert !args[0].equals(args[1]);,AssertionRelation.UNEXPECTED,
CollectionUtils,cardinality(obj coll),ConditionKind.PARAM,obj,ConditionKind.PARAM,obj,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,cardinality(obj coll),ConditionKind.PARAM,coll,ConditionKind.PARAM,coll,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,cardinality(obj coll),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[1]==null;,assert args[1] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,cardinality(obj coll),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.cardinality(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,find(collection predicate),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,find(collection predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,find(collection predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert result == !isEmpty(args[0]) && exists(i, 0 <= i && i < args[0].size() && args[1].apply(args[0].get(i)));",AssertionRelation.UNEXPECTED,
CollectionUtils,forAllDo(collection closure),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllDo(collection closure),ConditionKind.PARAM,closure,ConditionKind.PARAM,closure,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllDo(collection closure),ConditionKind.RETURN,,ConditionKind.RETURN,,assert true?methodResultID.equals(args[1]);,assert methodResultID == args[1];,AssertionRelation.UNSUPPORTED,Error during parsing: Unexpected end
CollectionUtils,forAllDo(iterator closure),ConditionKind.PARAM,iterator,ConditionKind.PARAM,iterator,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllDo(iterator closure),ConditionKind.PARAM,closure,ConditionKind.PARAM,closure,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllDo(iterator closure),ConditionKind.RETURN,,ConditionKind.RETURN,,assert true?methodResultID.equals(args[1]);,,AssertionRelation.MISSING,
CollectionUtils,forAllButLastDo(collection closure),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllButLastDo(collection closure),ConditionKind.PARAM,closure,ConditionKind.PARAM,closure,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllButLastDo(collection closure),ConditionKind.RETURN,,ConditionKind.RETURN,,assert (args[0]==null || args[1]==null) ? methodResultID==null : args[0].get(args[0].size() - 1);,assert result == (collection != null && !closure.equals(null)) ? collection.last() : null;,AssertionRelation.UNSUPPORTED,"Expected Type.BOOL, got Type.REF"
CollectionUtils,forAllButLastDo(iterator closure),ConditionKind.PARAM,iterator,ConditionKind.PARAM,iterator,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllButLastDo(iterator closure),ConditionKind.PARAM,closure,ConditionKind.PARAM,closure,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,forAllButLastDo(iterator closure),ConditionKind.RETURN,,ConditionKind.RETURN,,assert args[0]==null || args[1]==null ? methodResultID==null;,assert result == (iterator != null && closure != null) ? iterator.next() : null;,AssertionRelation.UNSUPPORTED,Error during parsing: Unexpected end
CollectionUtils,filter(collection predicate),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,filter(collection predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,filter(collection predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,filterInverse(collection predicate),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,filterInverse(collection predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,filterInverse(collection predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert !methodResultID;,AssertionRelation.UNEXPECTED,
CollectionUtils,transform(collection transformer),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,transform(collection transformer),ConditionKind.PARAM,transformer,ConditionKind.PARAM,transformer,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,countMatches(input predicate),ConditionKind.PARAM,input,ConditionKind.PARAM,input,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,countMatches(input predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,countMatches(input predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == IterableUtils.cardinality(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,exists(input predicate),ConditionKind.PARAM,input,ConditionKind.PARAM,input,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,exists(input predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,exists(input predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,matchesAll(input predicate),ConditionKind.PARAM,input,ConditionKind.PARAM,input,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,matchesAll(input predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,matchesAll(input predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert !args[0].isEmpty() || !args[1];,AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate),ConditionKind.PARAM,inputCollection,ConditionKind.PARAM,inputCollection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,select(inputCollection predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,select(inputCollection predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.select(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate outputCollection),ConditionKind.PARAM,inputCollection,ConditionKind.PARAM,inputCollection,,assert receiverObjectID == null || !receiverObjectID.isEmpty();,AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate outputCollection),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert receiverObjectID == null || receiverObjectID != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate outputCollection),ConditionKind.PARAM,outputCollection,ConditionKind.PARAM,outputCollection,assert (args[2]==null) == false;,assert !receiverObjectID.isOutputCollectionNull();,AssertionRelation.INCOMPARABLE,
CollectionUtils,select(inputCollection predicate outputCollection),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert !args[2].isEmpty() && args[0].select(args[1], args[2]) != null;",AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate outputCollection rejectedCollection),ConditionKind.PARAM,inputCollection,ConditionKind.PARAM,inputCollection,,assert inputCollection != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate outputCollection rejectedCollection),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert predicate != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,select(inputCollection predicate outputCollection rejectedCollection),ConditionKind.PARAM,outputCollection,ConditionKind.PARAM,outputCollection,assert (args[0]==null) == false && (args[1]==null) == false || (args[2]==null) == false;,assert outputCollection == null || !isEmpty(outputCollection);,AssertionRelation.INCOMPARABLE,
CollectionUtils,select(inputCollection predicate outputCollection rejectedCollection),ConditionKind.PARAM,rejectedCollection,ConditionKind.PARAM,rejectedCollection,assert (args[0]==null) == false || (args[1]==null) == false || (args[3]==null) == false;,assert rejectedCollection == null || !isEmpty(rejectedCollection);,AssertionRelation.INCOMPARABLE,
CollectionUtils,select(inputCollection predicate outputCollection rejectedCollection),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,selectRejected(inputCollection predicate),ConditionKind.PARAM,inputCollection,ConditionKind.PARAM,inputCollection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,selectRejected(inputCollection predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,selectRejected(inputCollection predicate),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,selectRejected(inputCollection predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,selectRejected(inputCollection predicate outputCollection),ConditionKind.PARAM,inputCollection,ConditionKind.PARAM,inputCollection,,assert (receiverObjectID != null);,AssertionRelation.UNEXPECTED,
CollectionUtils,selectRejected(inputCollection predicate outputCollection),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,,assert (receiverObjectID != null);,AssertionRelation.UNEXPECTED,
CollectionUtils,selectRejected(inputCollection predicate outputCollection),ConditionKind.PARAM,outputCollection,ConditionKind.PARAM,outputCollection,assert (args[2]==null) == false;,assert (receiverObjectID != null);,AssertionRelation.INCOMPARABLE,
CollectionUtils,selectRejected(inputCollection predicate outputCollection),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,collect(inputCollection transformer),ConditionKind.PARAM,inputCollection,ConditionKind.PARAM,inputCollection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,collect(inputCollection transformer),ConditionKind.PARAM,transformer,ConditionKind.PARAM,transformer,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,collect(inputCollection transformer),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,collect(inputCollection transformer),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,collect(inputIterator transformer),ConditionKind.PARAM,inputIterator,ConditionKind.PARAM,inputIterator,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,collect(inputIterator transformer),ConditionKind.PARAM,transformer,ConditionKind.PARAM,transformer,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,collect(inputIterator transformer),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.collect(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,collect(inputCollection transformer outputCollection),ConditionKind.PARAM,inputCollection,ConditionKind.PARAM,inputCollection,,,AssertionRelation.EMPTY,
CollectionUtils,collect(inputCollection transformer outputCollection),ConditionKind.PARAM,transformer,ConditionKind.PARAM,transformer,,,AssertionRelation.EMPTY,
CollectionUtils,collect(inputCollection transformer outputCollection),ConditionKind.PARAM,outputCollection,ConditionKind.PARAM,outputCollection,assert (args[0]==null) == false && (args[1]==null) == false || (args[2]==null) == false;,,AssertionRelation.MISSING,
CollectionUtils,collect(inputCollection transformer outputCollection),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[2]==null && (args[0]==null) == false && (args[1]==null) == false;,assert args[2] == null && (args[0] != null || args[1] != null);,AssertionRelation.STRONGER,
CollectionUtils,collect(inputCollection transformer outputCollection),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert !args[2].equals(null) || args[0] != null && args[1] != null ? args[2].equals(collect(args[0], args[1])) : true;",AssertionRelation.UNEXPECTED,
CollectionUtils,collect(inputIterator transformer outputCollection),ConditionKind.PARAM,inputIterator,ConditionKind.PARAM,inputIterator,,assert inputIterator == null;,AssertionRelation.UNEXPECTED,
CollectionUtils,collect(inputIterator transformer outputCollection),ConditionKind.PARAM,transformer,ConditionKind.PARAM,transformer,,assert transformer == null;,AssertionRelation.UNEXPECTED,
CollectionUtils,collect(inputIterator transformer outputCollection),ConditionKind.PARAM,outputCollection,ConditionKind.PARAM,outputCollection,assert (args[0]==null) == false && (args[1]==null) == false || (args[2]==null) == false;,assert outputCollection != null || (inputIterator == null && transformer == null);,AssertionRelation.INCOMPARABLE,
CollectionUtils,collect(inputIterator transformer outputCollection),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[2]==null && (args[0]==null) == false && (args[1]==null) == false;,assert args[2] == null && (args[0] != null || args[1] != null);,AssertionRelation.STRONGER,
CollectionUtils,collect(inputIterator transformer outputCollection),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert !methodResultID.containsEdge(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,addIgnoreNull(collection object),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addIgnoreNull(collection object),ConditionKind.PARAM,object,ConditionKind.PARAM,object,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,addIgnoreNull(collection object),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,addIgnoreNull(collection object),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.addIgnoreNull(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,addAll(collection iterable),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection iterable),ConditionKind.PARAM,iterable,ConditionKind.PARAM,iterable,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection iterable),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0] == null || args[1] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection iterable),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,addAll(collection iterator),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection iterator),ConditionKind.PARAM,iterator,ConditionKind.PARAM,iterator,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection iterator),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0]==null || args[1]==null;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection iterator),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.addAll(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,addAll(collection enumeration),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection enumeration),ConditionKind.PARAM,enumeration,ConditionKind.PARAM,enumeration,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection enumeration),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0]==null || args[1]==null;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection enumeration),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.addAll(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,addAll(collection elements),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection elements),ConditionKind.PARAM,elements,ConditionKind.PARAM,elements,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection elements),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0]==null || args[1]==null;,AssertionRelation.IDENTICAL,
CollectionUtils,addAll(collection elements),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.addAll(args[0], args[1]);",AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterator index),ConditionKind.PARAM,iterator,ConditionKind.PARAM,iterator,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterator index),ConditionKind.PARAM,index,ConditionKind.PARAM,index,,assert 0 <= args[1] && args[1] < ((java.lang.Object) receiverObjectID).hasNext();,AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterator index),ConditionKind.THROWS,IndexOutOfBoundsException,ConditionKind.THROWS,IndexOutOfBoundsException,,assert args[1] < 0 || args[1] >= receiverObjectID.cardinality();,AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterator index),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,,"assert !receiverObjectID.containsAny(args[0], receiverObjectID);",AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterator index),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert iteratorObjectID.get(args[1]) == args[0];,AssertionRelation.UNEXPECTED,
CollectionUtils,checkIndexBounds(index),ConditionKind.PARAM,index,ConditionKind.PARAM,index,,assert (args[0] < 0) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,checkIndexBounds(index),ConditionKind.THROWS,IndexOutOfBoundsException,ConditionKind.THROWS,IndexOutOfBoundsException,assert args[0]<0;,assert args[0] < 0;,AssertionRelation.IDENTICAL,
CollectionUtils,get(iterable index),ConditionKind.PARAM,iterable,ConditionKind.PARAM,iterable,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterable index),ConditionKind.PARAM,index,ConditionKind.PARAM,index,,assert ((Integer) args[1]).intValue() >= 0;,AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterable index),ConditionKind.THROWS,IndexOutOfBoundsException,ConditionKind.THROWS,IndexOutOfBoundsException,,assert args[0] < 0;,AssertionRelation.UNEXPECTED,
CollectionUtils,get(iterable index),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert result == ((Iterable<?>) args[0]).get(args[1]);,AssertionRelation.UNEXPECTED,
CollectionUtils,get(object index),ConditionKind.PARAM,object,ConditionKind.PARAM,object,,assert object != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,get(object index),ConditionKind.PARAM,index,ConditionKind.PARAM,index,,assert (index >= 0) && (! (object instanceof java.util.Collection || object instanceof java.lang.Iterable)) || (index < ((java.util.Collection) object).size()) || (index < ((java.lang.Iterable) object).hashCode());,AssertionRelation.UNEXPECTED,
