class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
FieldRotation,FieldRotation(order alpha1 alpha2 alpha3),ConditionKind.PARAM,alpha1,ConditionKind.PARAM,alpha1,,assert args[1] instanceof java.lang.Number;,AssertionRelation.UNEXPECTED,
FieldRotation,FieldRotation(order alpha1 alpha2 alpha3),ConditionKind.PARAM,alpha2,ConditionKind.PARAM,alpha2,,assert args[2] instanceof java.lang.Number;,AssertionRelation.UNEXPECTED,
FieldRotation,FieldRotation(order alpha1 alpha2 alpha3),ConditionKind.PARAM,alpha3,ConditionKind.PARAM,alpha3,,assert args[3] instanceof java.lang.Number;,AssertionRelation.UNEXPECTED,
FieldRotation,FieldRotation(order convention alpha1 alpha2 alpha3),ConditionKind.PARAM,order,ConditionKind.PARAM,order,,assert getAngles(order) != null;,AssertionRelation.UNEXPECTED,
FieldRotation,FieldRotation(order convention alpha1 alpha2 alpha3),ConditionKind.PARAM,convention,ConditionKind.PARAM,convention,,assert getQ0() != null;,AssertionRelation.UNEXPECTED,
FieldRotation,FieldRotation(order convention alpha1 alpha2 alpha3),ConditionKind.PARAM,alpha1,ConditionKind.PARAM,alpha1,,assert alpha1 instanceof java.lang.Object;,AssertionRelation.UNEXPECTED,
FieldRotation,FieldRotation(order convention alpha1 alpha2 alpha3),ConditionKind.PARAM,alpha2,ConditionKind.PARAM,alpha2,,assert alpha2 instanceof java.lang.Object;,AssertionRelation.UNEXPECTED,
FieldRotation,FieldRotation(order convention alpha1 alpha2 alpha3),ConditionKind.PARAM,alpha3,ConditionKind.PARAM,alpha3,,assert alpha3 instanceof java.lang.Object;,AssertionRelation.UNEXPECTED,
FieldRotation,revert(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID instanceof FieldRotation;,AssertionRelation.UNEXPECTED,
FieldRotation,getQ0(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == null;,AssertionRelation.UNEXPECTED,
FieldRotation,getQ1(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == null;,AssertionRelation.UNEXPECTED,
FieldRotation,getQ2(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == null;,AssertionRelation.UNEXPECTED,
FieldRotation,getQ3(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == null;,AssertionRelation.UNEXPECTED,
FieldRotation,getAxis(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.getAxis();,AssertionRelation.UNEXPECTED,
FieldRotation,getAxis(convention),ConditionKind.PARAM,convention,ConditionKind.PARAM,convention,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,getAxis(convention),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.getAxis();,AssertionRelation.UNEXPECTED,
FieldRotation,getAngle(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID >= 0 && methodResultID <= Math.PI;,AssertionRelation.UNEXPECTED,
FieldRotation,getAngles(order),ConditionKind.PARAM,order,ConditionKind.PARAM,order,,assert (order == null || order instanceof RotationOrder);,AssertionRelation.UNEXPECTED,
FieldRotation,getAngles(order),ConditionKind.THROWS,CardanEulerSingularityException,ConditionKind.THROWS,CardanEulerSingularityException,,"assert (Math.cos(Math.toRadians(args[0].getSecondAngle())) < 0 && Math.abs(Math.toRadians(args[0].getSecondAngle())) > Math.toRadians(90)) || (args[0].getConvention().equals(""Euler"") && (Math.sin(Math.toRadians(args[0].getSecondAngle())) < 0 || Math.abs(Math.toRadians(args[0].getSecondAngle())) > Math.toRadians(180)));",AssertionRelation.UNEXPECTED,
FieldRotation,getAngles(order),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
FieldRotation,getAngles(order convention),ConditionKind.PARAM,order,ConditionKind.PARAM,order,,assert order != null;,AssertionRelation.UNEXPECTED,
FieldRotation,getAngles(order convention),ConditionKind.PARAM,convention,ConditionKind.PARAM,convention,,assert convention != null;,AssertionRelation.UNEXPECTED,
FieldRotation,getAngles(order convention),ConditionKind.THROWS,CardanEulerSingularityException,ConditionKind.THROWS,CardanEulerSingularityException,,assert (Math.cos(Math.toRadians(args[1])) < 0 && Math.abs(Math.toRadians(args[1])) > Math.PI/2) || (Math.sin(Math.toRadians(args[1])) < 0 && Math.abs(Math.toRadians(args[1])) > Math.PI);,AssertionRelation.UNEXPECTED,
FieldRotation,getAngles(order convention),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
FieldRotation,getMatrix(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.getMatrix();,AssertionRelation.UNEXPECTED,
FieldRotation,toRotation(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID instanceof Rotation;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(u),ConditionKind.PARAM,u,ConditionKind.PARAM,u,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(u),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.applyTo(args[0]));,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(u),ConditionKind.PARAM,u,ConditionKind.PARAM,u,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(u),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.applyTo(args[0]));,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(in out),ConditionKind.PARAM,in,ConditionKind.PARAM,in,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(in out),ConditionKind.PARAM,out,ConditionKind.PARAM,out,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(in out),ConditionKind.PARAM,in,ConditionKind.PARAM,in,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(in out),ConditionKind.PARAM,out,ConditionKind.PARAM,out,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r u),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r u),ConditionKind.PARAM,u,ConditionKind.PARAM,u,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r u),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.applyTo(args[0]));,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(u),ConditionKind.PARAM,u,ConditionKind.PARAM,u,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(u),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.applyTo(args[0]));,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(u),ConditionKind.PARAM,u,ConditionKind.PARAM,u,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(u),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.applyTo(args[0]));,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(in out),ConditionKind.PARAM,in,ConditionKind.PARAM,in,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(in out),ConditionKind.PARAM,out,ConditionKind.PARAM,out,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(in out),ConditionKind.PARAM,in,ConditionKind.PARAM,in,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(in out),ConditionKind.PARAM,out,ConditionKind.PARAM,out,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(r u),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(r u),ConditionKind.PARAM,u,ConditionKind.PARAM,u,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(r u),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.applyTo(args[0]));,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == compose(args[0], RotationConvention.VECTOR_OPERATOR);",AssertionRelation.UNEXPECTED,
FieldRotation,compose(r convention),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
FieldRotation,compose(r convention),ConditionKind.PARAM,convention,ConditionKind.PARAM,convention,,assert args[1].equals(RotationConvention.VECTOR_OPERATOR) || args[1].equals(RotationConvention.FRAME_TRANSFORM);,AssertionRelation.UNEXPECTED,
FieldRotation,compose(r convention),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
FieldRotation,applyTo(r),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == compose(args[0], RotationConvention.VECTOR_OPERATOR);",AssertionRelation.UNEXPECTED,
FieldRotation,compose(r convention),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert r != null;,AssertionRelation.UNEXPECTED,
FieldRotation,compose(r convention),ConditionKind.PARAM,convention,ConditionKind.PARAM,convention,,assert convention instanceof RotationConvention;,AssertionRelation.UNEXPECTED,
FieldRotation,compose(r convention),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert result == this.compose(args[0], args[1]);",AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r1 rInner),ConditionKind.PARAM,r1,ConditionKind.PARAM,r1,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r1 rInner),ConditionKind.PARAM,rInner,ConditionKind.PARAM,rInner,,assert receiverObjectID.applyTo(args[1]) != null;,AssertionRelation.UNEXPECTED,
FieldRotation,applyTo(r1 rInner),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.applyTo(args[0], args[1]);",AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(r),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(r),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.composeInverse(args[0], RotationConvention.VECTOR_OPERATOR);",AssertionRelation.UNEXPECTED,
FieldRotation,composeInverse(r convention),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert r != null;,AssertionRelation.UNEXPECTED,
FieldRotation,composeInverse(r convention),ConditionKind.PARAM,convention,ConditionKind.PARAM,convention,,assert convention != null && (convention == RotationConvention.VECTOR_OPERATOR || convention == RotationConvention.FRAME_TRANSFORM);,AssertionRelation.UNEXPECTED,
FieldRotation,composeInverse(r convention),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
FieldRotation,applyInverseTo(r),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(r),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.composeInverse(args[0], null);",AssertionRelation.UNEXPECTED,
FieldRotation,composeInverse(r convention),ConditionKind.PARAM,r,ConditionKind.PARAM,r,,assert r != null;,AssertionRelation.UNEXPECTED,
FieldRotation,composeInverse(r convention),ConditionKind.PARAM,convention,ConditionKind.PARAM,convention,,assert convention instanceof RotationConvention && convention != null;,AssertionRelation.UNEXPECTED,
FieldRotation,composeInverse(r convention),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
FieldRotation,applyInverseTo(rOuter rInner),ConditionKind.PARAM,rOuter,ConditionKind.PARAM,rOuter,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(rOuter rInner),ConditionKind.PARAM,rInner,ConditionKind.PARAM,rInner,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
FieldRotation,applyInverseTo(rOuter rInner),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert result == args[0].composeInverse(args[1]);,AssertionRelation.UNEXPECTED,
FieldRotation,distance(r1 r2),ConditionKind.PARAM,r1,ConditionKind.PARAM,r1,,assert receiverObjectID instanceof FieldRotation;,AssertionRelation.UNEXPECTED,
FieldRotation,distance(r1 r2),ConditionKind.PARAM,r2,ConditionKind.PARAM,r2,,assert receiverObjectID instanceof FieldRotation;,AssertionRelation.UNEXPECTED,
FieldRotation,distance(r1 r2),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
