class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
LRUMap,org.apache.commons.collections4.map.LRUMap(maxSize initialSize loadFactor scanUntilRemovable),ConditionKind.PARAM,initialSize,ConditionKind.PARAM,initialSize,,assert args[1] >= 0 && args[1] <= args[0];,AssertionRelation.UNEXPECTED,
LRUMap,org.apache.commons.collections4.map.LRUMap(maxSize initialSize loadFactor scanUntilRemovable),ConditionKind.PARAM,loadFactor,ConditionKind.PARAM,loadFactor,,assert args[2] >= 0;,AssertionRelation.UNEXPECTED,
LRUMap,org.apache.commons.collections4.map.LRUMap(maxSize initialSize loadFactor scanUntilRemovable),ConditionKind.PARAM,scanUntilRemovable,ConditionKind.PARAM,scanUntilRemovable,,assert java.lang.Boolean.valueOf(args[3]).booleanValue();,AssertionRelation.UNEXPECTED,
LRUMap,org.apache.commons.collections4.map.LRUMap(maxSize initialSize loadFactor scanUntilRemovable),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[0]<1;,assert args[0] >= 1;,AssertionRelation.DUAL,
LRUMap,org.apache.commons.collections4.map.LRUMap(maxSize initialSize loadFactor scanUntilRemovable),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[1]<0;,assert ! (args[1] < 0) || args[1] > args[0];,AssertionRelation.INCOMPARABLE,
LRUMap,org.apache.commons.collections4.map.LRUMap(maxSize initialSize loadFactor scanUntilRemovable),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[2]<0;,assert args[2] >= 0;,AssertionRelation.DUAL,
LRUMap,org.apache.commons.collections4.map.LRUMap(map),ConditionKind.PARAM,map,ConditionKind.PARAM,map,,assert !receiverObjectID.isEmpty();,AssertionRelation.UNEXPECTED,
LRUMap,org.apache.commons.collections4.map.LRUMap(map),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,,AssertionRelation.MISSING,
LRUMap,org.apache.commons.collections4.map.LRUMap(map),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[0].isEmpty();,,AssertionRelation.MISSING,
LRUMap,org.apache.commons.collections4.map.LRUMap(map scanUntilRemovable),ConditionKind.PARAM,map,ConditionKind.PARAM,map,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
LRUMap,org.apache.commons.collections4.map.LRUMap(map scanUntilRemovable),ConditionKind.PARAM,scanUntilRemovable,ConditionKind.PARAM,scanUntilRemovable,,assert java.lang.Boolean.valueOf(args[1]).booleanValue();,AssertionRelation.UNEXPECTED,
LRUMap,org.apache.commons.collections4.map.LRUMap(map scanUntilRemovable),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
LRUMap,org.apache.commons.collections4.map.LRUMap(map scanUntilRemovable),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[0].isEmpty();,assert !receiverObjectID.isFull();,AssertionRelation.INCOMPARABLE,
LRUMap,get(key),ConditionKind.PARAM,key,ConditionKind.PARAM,key,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
LRUMap,get(key),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (receiverObjectID.get(args[0]) != null);,AssertionRelation.UNEXPECTED,
LRUMap,get(key updateToMRU),ConditionKind.PARAM,key,ConditionKind.PARAM,key,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
LRUMap,get(key updateToMRU),ConditionKind.PARAM,updateToMRU,ConditionKind.PARAM,updateToMRU,,assert java.lang.Boolean.class.isInstance(args[1]);,AssertionRelation.UNEXPECTED,
LRUMap,get(key updateToMRU),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.get(args[0], args[1]) != null;",AssertionRelation.UNEXPECTED,
LRUMap,moveToMRU(entry),ConditionKind.PARAM,entry,ConditionKind.PARAM,entry,,assert receiverObjectID instanceof org.apache.commons.collections4.map.AbstractLinkedMap.LinkEntry;,AssertionRelation.UNEXPECTED,
LRUMap,updateEntry(entry newValue),ConditionKind.PARAM,entry,ConditionKind.PARAM,entry,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
LRUMap,updateEntry(entry newValue),ConditionKind.PARAM,newValue,ConditionKind.PARAM,newValue,,assert args[1] != null;,AssertionRelation.UNEXPECTED,
LRUMap,addMapping(hashIndex hashCode key value),ConditionKind.PARAM,hashIndex,ConditionKind.PARAM,hashIndex,,assert args[0] instanceof Integer;,AssertionRelation.UNEXPECTED,
LRUMap,addMapping(hashIndex hashCode key value),ConditionKind.PARAM,hashCode,ConditionKind.PARAM,hashCode,,assert args[1] instanceof Integer;,AssertionRelation.UNEXPECTED,
LRUMap,addMapping(hashIndex hashCode key value),ConditionKind.PARAM,key,ConditionKind.PARAM,key,,assert args[2] != null;,AssertionRelation.UNEXPECTED,
LRUMap,addMapping(hashIndex hashCode key value),ConditionKind.PARAM,value,ConditionKind.PARAM,value,,assert args[3] != null;,AssertionRelation.UNEXPECTED,
LRUMap,reuseMapping(entry hashIndex hashCode key value),ConditionKind.PARAM,entry,ConditionKind.PARAM,entry,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
LRUMap,reuseMapping(entry hashIndex hashCode key value),ConditionKind.PARAM,hashIndex,ConditionKind.PARAM,hashIndex,,assert args[1] instanceof Integer;,AssertionRelation.UNEXPECTED,
LRUMap,reuseMapping(entry hashIndex hashCode key value),ConditionKind.PARAM,hashCode,ConditionKind.PARAM,hashCode,,assert args[2] instanceof Integer;,AssertionRelation.UNEXPECTED,
LRUMap,reuseMapping(entry hashIndex hashCode key value),ConditionKind.PARAM,key,ConditionKind.PARAM,key,,assert args[3] != null;,AssertionRelation.UNEXPECTED,
LRUMap,reuseMapping(entry hashIndex hashCode key value),ConditionKind.PARAM,value,ConditionKind.PARAM,value,,assert args[4] != null;,AssertionRelation.UNEXPECTED,
LRUMap,removeLRU(entry),ConditionKind.PARAM,entry,ConditionKind.PARAM,entry,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
LRUMap,removeLRU(entry),ConditionKind.RETURN,,ConditionKind.RETURN,,assert true ? methodResultID==true;,assert methodResultID == receiverObjectID.removeLRU(args[0]);,AssertionRelation.UNSUPPORTED,Error during parsing: Unexpected end
LRUMap,isFull(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.isFull();,AssertionRelation.UNEXPECTED,
LRUMap,maxSize(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.maxSize();,AssertionRelation.UNEXPECTED,
LRUMap,isScanUntilRemovable(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.isScanUntilRemovable();,AssertionRelation.UNEXPECTED,
LRUMap,clone(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID instanceof org.apache.commons.collections4.map.LRUMap;,AssertionRelation.UNEXPECTED,
LRUMap,doWriteObject(out),ConditionKind.PARAM,out,ConditionKind.PARAM,out,,assert args[0] instanceof java.io.ObjectOutputStream;,AssertionRelation.UNEXPECTED,
LRUMap,doWriteObject(out),ConditionKind.THROWS,IOException,ConditionKind.THROWS,IOException,,assert true;,AssertionRelation.UNEXPECTED,
LRUMap,doReadObject(in),ConditionKind.PARAM,in,ConditionKind.PARAM,in,,assert args[0] instanceof java.io.ObjectInputStream;,AssertionRelation.UNEXPECTED,
LRUMap,doReadObject(in),ConditionKind.THROWS,IOException,ConditionKind.THROWS,IOException,,assert true;,AssertionRelation.UNEXPECTED,
LRUMap,doReadObject(in),ConditionKind.THROWS,ClassNotFoundException,ConditionKind.THROWS,ClassNotFoundException,,assert false;,AssertionRelation.UNEXPECTED,
