class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
Graph,addEdge(sourceVertex targetVertex),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0]==null || args[1]==null;,AssertionRelation.IDENTICAL,
Graph,addEdge(sourceVertex targetVertex),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert (methodResultID == null && ((sourceVertex == null || targetVertex == null) ? true : false)) || args[0].equals(args[1]);,AssertionRelation.UNEXPECTED,
Graph,addEdge(sourceVertex targetVertex e),ConditionKind.PARAM,sourceVertex,ConditionKind.PARAM,sourceVertex,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,addEdge(sourceVertex targetVertex e),ConditionKind.PARAM,targetVertex,ConditionKind.PARAM,targetVertex,,assert args[1] != null;,AssertionRelation.UNEXPECTED,
Graph,addEdge(sourceVertex targetVertex e),ConditionKind.PARAM,e,ConditionKind.PARAM,e,,assert args[2] != null;,AssertionRelation.UNEXPECTED,
Graph,addEdge(sourceVertex targetVertex e),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert receiverObjectID.contains(arg[0])==false || receiverObjectID.contains(arg[1])==false;,assert this==null || (args[0]==null && args[1]==null);,AssertionRelation.INCOMPARABLE,
Graph,addEdge(sourceVertex targetVertex e),ConditionKind.THROWS,ClassCastException,ConditionKind.THROWS,ClassCastException,,assert !args[2].getClass().isInstance(this.getEdgeFactory().getEdgeClass());,AssertionRelation.UNEXPECTED,
Graph,addEdge(sourceVertex targetVertex e),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0]!=null && args[1]!=null;,AssertionRelation.DUAL,
Graph,addEdge(sourceVertex targetVertex e),ConditionKind.RETURN,,ConditionKind.RETURN,,"assert (receiverObjectID.containsEdge(args[0],args[1]))==false?methodResultID==true:methodResultID==false;",assert methodResultID == true ? (sourceVertex.equals(args[0]) && targetVertex.equals(args[1]) && e.equals(args[2])) : (args[0].equals(sourceVertex) && args[1].equals(targetVertex)) || (sourceVertex.equals(args[0]) && targetVertex.equals(args[1]) && e.equals(args[2]));,AssertionRelation.INCOMPARABLE,
Graph,addVertex(v),ConditionKind.PARAM,v,ConditionKind.PARAM,v,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,addVertex(v),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
Graph,addVertex(v),ConditionKind.RETURN,,ConditionKind.RETURN,,assert (receiverObjectID.containsVertex(args[0]))==false ? methodResultID==true:methodResultID==false;,assert methodResultID == (args[0] == null ? false : true);,AssertionRelation.INCOMPARABLE,
Graph,containsEdge(sourceVertex targetVertex),ConditionKind.PARAM,sourceVertex,ConditionKind.PARAM,sourceVertex,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,containsEdge(sourceVertex targetVertex),ConditionKind.PARAM,targetVertex,ConditionKind.PARAM,targetVertex,,assert args[1] != null;,AssertionRelation.UNEXPECTED,
Graph,containsEdge(sourceVertex targetVertex),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert (methodResultID == true) ? (((args[0] != null) && (args[1] != null)) ? ((sourceVertex.equals(args[0])) && (targetVertex.equals(args[1]))) : false) : methodResultID == false;,AssertionRelation.UNEXPECTED,
Graph,containsEdge(e),ConditionKind.PARAM,e,ConditionKind.PARAM,e,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,containsEdge(e),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert e != null ? methodResultID == true : methodResultID == false;,AssertionRelation.UNEXPECTED,
Graph,containsVertex(v),ConditionKind.PARAM,v,ConditionKind.PARAM,v,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,containsVertex(v),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] != null ? true : false);,AssertionRelation.UNEXPECTED,
Graph,edgeSet(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID != null;,AssertionRelation.UNEXPECTED,
Graph,edgesOf(vertex),ConditionKind.PARAM,vertex,ConditionKind.PARAM,vertex,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,edgesOf(vertex),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert (receiverObjectID.containsVertex(args[0]))==false;,assert !graph.contains(args[0]);,AssertionRelation.INCOMPARABLE,
Graph,edgesOf(vertex),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0]==null;,AssertionRelation.IDENTICAL,
Graph,edgesOf(vertex),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.isEmpty() || methodResultID != null;,AssertionRelation.UNEXPECTED,
Graph,removeAllEdges(edges),ConditionKind.PARAM,edges,ConditionKind.PARAM,edges,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,removeAllEdges(edges),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
Graph,removeAllEdges(edges),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == true;,AssertionRelation.UNEXPECTED,
Graph,removeAllEdges(sourceVertex targetVertex),ConditionKind.PARAM,sourceVertex,ConditionKind.PARAM,sourceVertex,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,removeAllEdges(sourceVertex targetVertex),ConditionKind.PARAM,targetVertex,ConditionKind.PARAM,targetVertex,,assert args[1] != null;,AssertionRelation.UNEXPECTED,
Graph,removeAllEdges(sourceVertex targetVertex),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert (methodResultID != null) == ((args[0] instanceof java.lang.Object) && (args[1] instanceof java.lang.Object));,AssertionRelation.UNEXPECTED,
Graph,removeAllVertices(vertices),ConditionKind.PARAM,vertices,ConditionKind.PARAM,vertices,,assert args[0] instanceof java.util.Collection;,AssertionRelation.UNEXPECTED,
Graph,removeAllVertices(vertices),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
Graph,removeAllVertices(vertices),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == true;,AssertionRelation.UNEXPECTED,
Graph,removeEdge(sourceVertex targetVertex),ConditionKind.PARAM,sourceVertex,ConditionKind.PARAM,sourceVertex,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,removeEdge(sourceVertex targetVertex),ConditionKind.PARAM,targetVertex,ConditionKind.PARAM,targetVertex,,assert args[1] != null;,AssertionRelation.UNEXPECTED,
Graph,removeEdge(sourceVertex targetVertex),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert (methodResultID == null) ^ ((Object) methodResultID).equals(args[0]) && ((Object) methodResultID).equals(args[1]);,AssertionRelation.UNEXPECTED,
Graph,removeEdge(e),ConditionKind.PARAM,e,ConditionKind.PARAM,e,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,removeEdge(e),ConditionKind.RETURN,,ConditionKind.RETURN,,assert receiverObjectID.containsEdge(args[0]) ? methodResultID==true : methodResultID==false;,assert methodResultID == (e != null) ? e.equals(this) : false;,AssertionRelation.INCOMPARABLE,
Graph,removeVertex(v),ConditionKind.PARAM,v,ConditionKind.PARAM,v,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,removeVertex(v),ConditionKind.RETURN,,ConditionKind.RETURN,,assert receiverObjectID.containsVertex(args[0]) ? methodResultID==true : methodResultID==false;,assert (args[0] != null ? methodResultID == true : methodResultID == false);,AssertionRelation.INCOMPARABLE,
Graph,vertexSet(),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID != null;,AssertionRelation.UNEXPECTED,
Graph,getEdgeSource(e),ConditionKind.PARAM,e,ConditionKind.PARAM,e,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,getEdgeSource(e),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == e;,AssertionRelation.UNEXPECTED,
Graph,getEdgeTarget(e),ConditionKind.PARAM,e,ConditionKind.PARAM,e,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,getEdgeTarget(e),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == e;,AssertionRelation.UNEXPECTED,
Graph,getEdgeWeight(e),ConditionKind.PARAM,e,ConditionKind.PARAM,e,,assert args[0] != null;,AssertionRelation.UNEXPECTED,
Graph,getEdgeWeight(e),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == WeightedGraph.DEFAULT_EDGE_WEIGHT;,AssertionRelation.UNEXPECTED,
