class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
ArraysMDE,max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == args[0].stream().mapToInt(i -> i).max().getAsInt();,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].length > 0 ? args[0][0] : 0L);,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].length > 0 ? java.lang.Double.max(java.stream.ArrayStream.of(args[0]).boxed().mapToDouble(Double::doubleValue).toArray()) : Double.NaN);,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.lang.Math.max(0, args[0].length-1);",AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.lang.Long.max(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.lang.Double.max(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,min_max(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,min_max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,min_max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.length == 2 && (methodResultID[0] <= methodResultID[1]);,AssertionRelation.UNEXPECTED,
ArraysMDE,min_max(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,min_max(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,min_max(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.length == 2 && (methodResultID[0] <= args[0][0] && methodResultID[1] >= args[0][0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,element_range(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,element_range(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,element_range(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.element_range(args[0].length - 1) - receiverObjectID.min(args[0]) + 1;,AssertionRelation.UNEXPECTED,
ArraysMDE,element_range(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,element_range(a),ConditionKind.THROWS,ArrayIndexOutOfBoundsException,ConditionKind.THROWS,ArrayIndexOutOfBoundsException,assert args[0]!=null && args[0].length==0;,assert args[0].length == 0;,AssertionRelation.STRONGER,
ArraysMDE,element_range(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.element_range(args[0].length - 1) - receiverObjectID.min(args[0]) + 1;,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.sum(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.sum(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.sum(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sum(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.sum(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,minindex,ConditionKind.PARAM,minindex,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,indexlimit,ConditionKind.PARAM,indexlimit,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert args[3] == -1 || (args[2] <= args[0].indexOf(args[1]) && args[0].indexOf(args[1]) < args[3]);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOf(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,minindex,ConditionKind.PARAM,minindex,,assert receiverObjectID >= args[2];,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,indexlimit,ConditionKind.PARAM,indexlimit,,assert receiverObjectID <= args[3];,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert result == ((List) receiverObjectID).indexOf(args[1], args[2], args[3]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.util.Arrays.asList(args[0]).indexOf(args[1]) >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert !((java.lang.Object[]) receiverObjectID).isEmpty();,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert receiverObjectID != null;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,minindex,ConditionKind.PARAM,minindex,,assert (receiverObjectID >= 0);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,indexlimit,ConditionKind.PARAM,indexlimit,,assert (receiverObjectID >= 0);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert args[3] == ((Object[]) args[0]).indexOfEq(args[1], args[2]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOfEq(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (receiverObjectID != null);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] != null);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,minindex,ConditionKind.PARAM,minindex,,assert (receiverObjectID >= 0 && receiverObjectID < args[2]);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.PARAM,indexlimit,ConditionKind.PARAM,indexlimit,,assert (receiverObjectID >= 0 && receiverObjectID < args[3]);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a elt minindex indexlimit),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == ((List) receiverObject).indexOfEq(args[0], args[1], args[2], args[3]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.util.Arrays.asList(args[0]).indexOf(args[1]) >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.lang.Arrays.indexOf(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert !((int[]) receiverObjectID).isEmpty();,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (receiverObjectID instanceof Integer);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,minindex,ConditionKind.PARAM,minindex,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,indexlimit,ConditionKind.PARAM,indexlimit,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert !((java.lang.Object[]) receiverObjectID).isEmpty();,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert !receiverObjectID.equals(null);,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,minindex,ConditionKind.PARAM,minindex,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,indexlimit,ConditionKind.PARAM,indexlimit,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert !((java.lang.Object[]) receiverObjectID).isEmpty();,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,elt,ConditionKind.PARAM,elt,,assert !receiverObjectID.isEmpty();,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,minindex,ConditionKind.PARAM,minindex,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.PARAM,indexlimit,ConditionKind.PARAM,indexlimit,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a elt minindex indexlimit),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOf(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOfEq(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOfEq(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOfEq(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOfEq(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOfEq(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOf(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOf(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.indexOf(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,indexOf(a sub),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].size();,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].size() - args[1];,AssertionRelation.UNEXPECTED,
